Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82294;23/09/1991;0000;;32.9;;9.6;8.8;;;;
82294;23/09/1991;1200;0;;20.8;;;;;;
82294;24/09/1991;0000;;32;;9.6;9.9;;;;
82294;24/09/1991;1200;0;;21.4;;;;;;
82294;25/09/1991;0000;;31.5;;7.5;10;;;;
82294;25/09/1991;1200;0;;22.2;;;;;;
82294;26/09/1991;0000;;31.3;;7.9;9;;;;
82294;26/09/1991;1200;0;;20.8;;;;;;
82294;27/09/1991;0000;;31.1;;6.2;8.2;;;;
82294;27/09/1991;1200;0;;23.2;;;;;;
82294;28/09/1991;0000;;31.5;;6.7;7.7;;;;
82294;28/09/1991;1200;0;;24.2;;;;;;
82294;29/09/1991;0000;;31.7;;9.3;9.1;;;;
82294;29/09/1991;1200;0;;24.2;;;;;;
82294;30/09/1991;0000;;32.9;;9.7;9.1;;;;
82294;30/09/1991;1200;0;;19.4;;;;;;
82294;01/10/1991;0000;;31.8;;9.5;9.6;;;;
82294;01/10/1991;1200;0;;21.2;;;;;;
82294;02/10/1991;0000;;32.6;;9.7;9.4;;;;
82294;02/10/1991;1200;0;;20.8;;;;;;
82294;03/10/1991;0000;;31.9;;9.4;9.7;;;;
82294;03/10/1991;1200;0;;21.6;;;;;;
82294;04/10/1991;0000;;30.1;;5.6;9.7;;;;
82294;04/10/1991;1200;0;;23.8;;;;;;
82294;05/10/1991;0000;;30.1;;5.3;8.4;;;;
82294;05/10/1991;1200;0;;23.7;;;;;;
82294;06/10/1991;0000;;30.9;;8.1;7.2;;;;
82294;06/10/1991;1200;0;;24.6;;;;;;
82294;07/10/1991;0000;;31.9;;9.7;6.7;;;;
82294;07/10/1991;1200;0;;20.6;;;;;;
82294;08/10/1991;0000;;31.7;;9.4;7.2;;;;
82294;08/10/1991;1200;0;;22.2;;;;;;
82294;09/10/1991;0000;;32.1;;9.7;9;;;;
82294;09/10/1991;1200;0;;24.8;;;;;;
82294;10/10/1991;0000;;33;;9.6;9.4;;;;
82294;10/10/1991;1200;0;;21.4;;;;;;
82294;11/10/1991;0000;;32.3;;9.6;9.1;;;;
82294;11/10/1991;1200;0;;24.6;;;;;;
82294;12/10/1991;0000;;32;;9.7;10.4;;;;
82294;12/10/1991;1200;0;;24.6;;;;;;
82294;13/10/1991;0000;;32.6;;8;10.4;;;;
82294;13/10/1991;1200;0;;24.4;;;;;;
82294;14/10/1991;0000;;31.7;;8.1;9.2;;;;
82294;14/10/1991;1200;0;;22;;;;;;
82294;15/10/1991;0000;;31.5;;8.5;7.9;;;;
82294;15/10/1991;1200;0;;21.5;;;;;;
82294;16/10/1991;0000;;32.3;;8.3;8.3;;;;
82294;16/10/1991;1200;0;;23.2;;;;;;
82294;17/10/1991;0000;;32.3;;9;9.1;;;;
82294;17/10/1991;1200;0;;24.6;;;;;;
82294;18/10/1991;0000;;31.5;;9.3;8.5;;;;
82294;18/10/1991;1200;0;;22.4;;;;;;
82294;19/10/1991;0000;;32.3;;9.2;6.3;;;;
82294;19/10/1991;1200;0;;20.6;;;;;;
82294;20/10/1991;0000;;32.1;;9.3;8.7;;;;
82294;20/10/1991;1200;0;;23.6;;;;;;
82294;21/10/1991;0000;;31.7;;8.9;8.3;;;;
82294;21/10/1991;1200;0;;24.2;;;;;;
82294;22/10/1991;0000;;32.5;;9.6;7.8;;;;
82294;22/10/1991;1200;0;;24.4;;;;;;
82294;23/10/1991;0000;;31.7;;8.9;7.3;;;;
82294;23/10/1991;1200;0.4;;23.6;;;;;;
82294;24/10/1991;0000;;31.3;;7.6;6.6;;;;
82294;24/10/1991;1200;5.6;;22.8;;;;;;
82294;25/10/1991;0000;;31.5;;8.3;6;;;;
82294;25/10/1991;1200;0;;22.6;;;;;;
82294;26/10/1991;0000;;32.5;;9.3;6.9;;;;
82294;26/10/1991;1200;0;;24.2;;;;;;
82294;27/10/1991;0000;;32.1;;9.2;8.3;;;;
82294;27/10/1991;1200;0;;24;;;;;;
82294;28/10/1991;0000;;32.1;;9.3;8;;;;
82294;28/10/1991;1200;0;;24.4;;;;;;
82294;29/10/1991;0000;;31.3;;6.1;8;;;;
82294;29/10/1991;1200;0;;24;;;;;;
82294;30/10/1991;0000;;32.1;;8.5;7.4;;;;
82294;30/10/1991;1200;0;;24.4;;;;;;
82294;31/10/1991;0000;;32.3;;7.5;7.6;;;;
82294;31/10/1991;1200;0;;20.8;;;;;;
82294;01/11/1991;0000;;31.1;;8.1;7.1;;;;
82294;01/11/1991;1200;0;;21.8;;;;;;
82294;02/11/1991;0000;;31.5;;7;7.5;;;;
82294;02/11/1991;1200;0;;24.8;;;;;;
82294;03/11/1991;0000;;31.1;;10.1;5.7;;;;
82294;03/11/1991;1200;0;;20.4;;;;;;
82294;04/11/1991;0000;;32.5;;10.3;6;;;;
82294;04/11/1991;1200;0;;20.2;;;;;;
82294;05/11/1991;0000;;32.3;;9.9;7;;;;
82294;05/11/1991;1200;0;;21.6;;;;;;
82294;06/11/1991;0000;;32.5;;10.2;8.7;;;;
82294;06/11/1991;1200;0;;23;;;;;;
82294;07/11/1991;0000;;32.3;;10;9.1;;;;
82294;07/11/1991;1200;0;;23.1;;;;;;
82294;08/11/1991;0000;;33.2;;10;7.3;;;;
82294;08/11/1991;1200;0;;21.4;;;;;;
82294;09/11/1991;0000;;32.1;;10.1;7.8;;;;
82294;09/11/1991;1200;0;;21;;;;;;
82294;10/11/1991;0000;;32.3;;9.9;7.8;;;;
82294;10/11/1991;1200;0;;21.5;;;;;;
82294;11/11/1991;0000;;31.4;;9.6;7.3;;;;
82294;11/11/1991;1200;0;;22;;;;;;
82294;12/11/1991;0000;;30.9;;7.9;7.2;;;;
82294;12/11/1991;1200;0;;21.4;;;;;;
82294;13/11/1991;0000;;32.5;;10.2;7.6;;;;
82294;13/11/1991;1200;0;;22.9;;;;;;
82294;14/11/1991;0000;;31.5;;9.2;9.3;;;;
82294;14/11/1991;1200;0;;23.2;;;;;;
82294;15/11/1991;0000;;32.1;;9.6;7.8;;;;
82294;15/11/1991;1200;0;;22;;;;;;
82294;16/11/1991;0000;;31;;8;8.7;;;;
82294;16/11/1991;1200;0;;24.6;;;;;;
82294;17/11/1991;0000;;31.9;;9;5.8;;;;
82294;17/11/1991;1200;0;;21.6;;;;;;
82294;18/11/1991;0000;;31.7;;7.1;6.9;;;;
82294;18/11/1991;1200;0;;22.8;;;;;;
82294;19/11/1991;0000;;29.9;;3.1;6.1;;;;
82294;19/11/1991;1200;1.2;;23.4;;;;;;
82294;20/11/1991;0000;;31.3;;10;6.2;;;;
82294;20/11/1991;1200;0;;24.4;;;;;;
82294;21/11/1991;0000;;31.7;;10.1;7.1;;;;
82294;21/11/1991;1200;0;;20.2;;;;;;
82294;22/11/1991;0000;;33.7;;10.2;6.1;;;;
82294;22/11/1991;1200;0;;20.6;;;;;;
82294;23/11/1991;0000;;32.9;;9.2;6.7;;;;
82294;23/11/1991;1200;0;;22.8;;;;;;
82294;24/11/1991;0000;;32.8;;10.3;7.9;;;;
82294;24/11/1991;1200;0;;22.2;;;;;;
82294;25/11/1991;0000;;32.3;;9.4;8.4;;;;
82294;25/11/1991;1200;0;;25;;;;;;
82294;26/11/1991;0000;;33;;9.8;8.2;;;;
82294;26/11/1991;1200;0.9;;24.8;;;;;;
82294;27/11/1991;0000;;33.1;;9.8;7.7;;;;
82294;27/11/1991;1200;0;;22.2;;;;;;
82294;28/11/1991;0000;;32.7;;9;8.1;;;;
82294;28/11/1991;1200;0;;22.5;;;;;;
82294;29/11/1991;0000;;32.3;;7.7;7.7;;;;
82294;29/11/1991;1200;0;;24.8;;;;;;
82294;30/11/1991;0000;;32.7;;9.8;7.8;;;;
82294;30/11/1991;1200;0;;22;;;;;;
82294;01/01/1992;0000;;32.7;;9.5;9.9;;;;
82294;01/01/1992;1200;0;;22.4;;;;;;
82294;02/01/1992;0000;;33.3;;9.4;8.4;;;;
82294;02/01/1992;1200;0;;25;;;;;;
82294;03/01/1992;0000;;32.9;;9.3;8.7;;;;
82294;03/01/1992;1200;0;;23;;;;;;
82294;04/01/1992;0000;;33.3;;9.1;8.9;;;;
82294;04/01/1992;1200;0;;23.8;;;;;;
82294;05/01/1992;0000;;34.1;;7.1;9.4;;;;
82294;05/01/1992;1200;0;;23;;;;;;
82294;06/01/1992;0000;;32.5;;8.9;6.6;;;;
82294;06/01/1992;1200;0;;22.8;;;;;;
82294;07/01/1992;0000;;32.9;;8.3;7.4;;;;
82294;07/01/1992;1200;0;;22;;;;;;
82294;08/01/1992;0000;;32.5;;7.4;7.5;;;;
82294;08/01/1992;1200;0;;22.2;;;;;;
82294;09/01/1992;0000;;32.6;;9.4;7.9;;;;
82294;09/01/1992;1200;0;;22;;;;;;
82294;10/01/1992;0000;;32.3;;9.2;8.2;;;;
82294;10/01/1992;1200;0;;24.8;;;;;;
82294;11/01/1992;0000;;33.3;;10;8.6;;;;
82294;11/01/1992;1200;0;;23.4;;;;;;
82294;12/01/1992;0000;;32.9;;8.9;8.8;;;;
82294;12/01/1992;1200;0.4;;22.6;;;;;;
82294;13/01/1992;0000;;32.3;;4.4;5.9;;;;
82294;13/01/1992;1200;0;;21;;;;;;
82294;14/01/1992;0000;;32.5;;6.9;7.4;;;;
82294;14/01/1992;1200;0;;22.2;;;;;;
82294;15/01/1992;0000;;31.5;;8.4;8.6;;;;
82294;15/01/1992;1200;0;;22.8;;;;;;
82294;16/01/1992;0000;;31.9;;9.6;7.8;;;;
82294;16/01/1992;1200;0;;23.4;;;;;;
82294;17/01/1992;0000;;30.9;;8.2;6.6;;;;
82294;17/01/1992;1200;0;;24.4;;;;;;
82294;18/01/1992;0000;;31;;9.2;6;;;;
82294;18/01/1992;1200;0;;23.2;;;;;;
82294;19/01/1992;0000;;32.3;;9.7;6.2;;;;
82294;19/01/1992;1200;0;;23.2;;;;;;
82294;20/01/1992;0000;;32.5;;7.6;8.1;;;;
82294;20/01/1992;1200;0;;21.8;;;;;;
82294;21/01/1992;0000;;31.9;;4;6.9;;;;
82294;21/01/1992;1200;0;;21.7;;;;;;
82294;22/01/1992;0000;;31.5;;8.8;6.7;;;;
82294;22/01/1992;1200;0;;23.2;;;;;;
82294;23/01/1992;0000;;31.3;;6.9;6.9;;;;
82294;23/01/1992;1200;0;;26;;;;;;
82294;24/01/1992;0000;;31.1;;1;6.6;;;;
82294;24/01/1992;1200;0;;24.6;;;;;;
82294;25/01/1992;0000;;27.9;;0.3;2.4;;;;
82294;25/01/1992;1200;5.8;;23.4;;;;;;
82294;26/01/1992;0000;;30.5;;3;1.5;;;;
82294;26/01/1992;1200;13.7;;23.2;;;;;;
82294;27/01/1992;0000;;29.2;;1.5;3.1;;;;
82294;27/01/1992;1200;28.5;;23.2;;;;;;
82294;28/01/1992;0000;;29.5;;1.9;3.1;;;;
82294;28/01/1992;1200;1.7;;23.4;;;;;;
82294;29/01/1992;0000;;30;;3.1;1.6;;;;
82294;29/01/1992;1200;5;;22.6;;;;;;
82294;30/01/1992;0000;;28.9;;1.8;2;;;;
82294;30/01/1992;1200;6.7;;23.6;;;;;;
82294;31/01/1992;0000;;30.4;;;2.5;;;;
82294;31/01/1992;1200;1.1;;22.4;;;;;;
82294;01/02/1992;0000;;31.6;;9.4;4.4;;;;
82294;01/02/1992;1200;0;;21.8;;;;;;
82294;02/02/1992;0000;;31.5;;8.1;6.6;;;;
82294;02/02/1992;1200;4.6;;23.4;;;;;;
82294;03/02/1992;0000;;31.7;;7.9;5.3;;;;
82294;03/02/1992;1200;1.5;;24.6;;;;;;
82294;04/02/1992;0000;;32.4;;10.1;5.5;;;;
82294;04/02/1992;1200;0;;23.6;;;;;;
82294;05/02/1992;0000;;33;;10.5;7.9;;;;
82294;05/02/1992;1200;0;;23.1;;;;;;
82294;06/02/1992;0000;;33;;9;7.9;;;;
82294;06/02/1992;1200;0;;23.3;;;;;;
82294;07/02/1992;0000;;32.5;;9.4;9.2;;;;
82294;07/02/1992;1200;0;;24.6;;;;;;
82294;08/02/1992;0000;;33;;9.7;7.1;;;;
82294;08/02/1992;1200;0;;23.3;;;;;;
82294;09/02/1992;0000;;33.1;;8.4;8.2;;;;
82294;09/02/1992;1200;0;;22.8;;;;;;
82294;10/02/1992;0000;;31.3;;;7.3;;;;
82294;10/02/1992;1200;1.9;;24;;;;;;
82294;11/02/1992;0000;;31.2;;;5.8;;;;
82294;11/02/1992;1200;0;;25;;;;;;
82294;12/02/1992;0000;;32.7;;;5.9;;;;
82294;12/02/1992;1200;0;;22.4;;;;;;
82294;13/02/1992;0000;;33.4;;;4.2;;;;
82294;13/02/1992;1200;6.2;;20.8;;;;;;
82294;14/02/1992;0000;;32.9;;;5.2;;;;
82294;14/02/1992;1200;0;;23.4;;;;;;
82294;15/02/1992;0000;;31.7;;;5.2;;;;
82294;15/02/1992;1200;0;;22.6;;;;;;
82294;16/02/1992;0000;;26.8;;;3.2;;;;
82294;16/02/1992;1200;50.3;;22;;;;;;
82294;17/02/1992;0000;;30.1;;;1.1;;;;
82294;17/02/1992;1200;2.2;;22;;;;;;
82294;18/02/1992;0000;;30.6;;;2.8;;;;
82294;18/02/1992;1200;10.6;;22.6;;;;;;
82294;19/02/1992;0000;;30.3;;;3.2;;;;
82294;19/02/1992;1200;19.9;;22.4;;;;;;
82294;20/02/1992;0000;;29;;;2.2;;;;
82294;20/02/1992;1200;23.9;;22.6;;;;;;
82294;21/02/1992;0000;;30.5;;;3.5;;;;
82294;21/02/1992;1200;9.1;;21.8;;;;;;
82294;22/02/1992;0000;;31.3;;;2.4;;;;
82294;22/02/1992;1200;1.5;;22.8;;;;;;
82294;23/02/1992;0000;;30.9;;;2.9;;;;
82294;23/02/1992;1200;5.8;;22.8;;;;;;
82294;24/02/1992;0000;;31.7;;;2.6;;;;
82294;24/02/1992;1200;0.2;;22.8;;;;;;
82294;25/02/1992;0000;;31.9;;;5.8;;;;
82294;25/02/1992;1200;0;;23.2;;;;;;
82294;26/02/1992;0000;;31.6;;;4.5;;;;
82294;26/02/1992;1200;0.7;;24;;;;;;
82294;27/02/1992;0000;;30.3;;;3.3;;;;
82294;27/02/1992;1200;3.3;;24.2;;;;;;
82294;28/02/1992;0000;;30.7;;;1.8;;;;
82294;28/02/1992;1200;1.7;;23;;;;;;
82294;29/02/1992;0000;;30.3;;;3;;;;
82294;29/02/1992;1200;0.6;;23.2;;;;;;
82294;01/03/1992;0000;;28.7;;0.8;2.3;;;;
82294;01/03/1992;1200;0.3;;24;;;;;;
82294;02/03/1992;0000;;30.7;;7.9;1.4;;;;
82294;02/03/1992;1200;25.5;;22.4;;;;;;
82294;03/03/1992;0000;;31.5;;8.9;2.7;;;;
82294;03/03/1992;1200;0;;22.4;;;;;;
82294;04/03/1992;0000;;30.7;;5.7;3.5;;;;
82294;04/03/1992;1200;1.3;;23;;;;;;
82294;05/03/1992;0000;;32.1;;7;2.3;;;;
82294;05/03/1992;1200;2.2;;23;;;;;;
82294;06/03/1992;0000;;30.7;;7.4;4.1;;;;
82294;06/03/1992;1200;1.6;;23.2;;;;;;
82294;07/03/1992;0000;;31.1;;5.9;3.6;;;;
82294;07/03/1992;1200;1.2;;22.8;;;;;;
82294;08/03/1992;0000;;28.8;;2.7;2.7;;;;
82294;08/03/1992;1200;19.6;;23.8;;;;;;
82294;09/03/1992;0000;;29.3;;2.3;1.4;;;;
82294;09/03/1992;1200;15.4;;22.6;;;;;;
82294;10/03/1992;0000;;31.3;;5.5;1.7;;;;
82294;10/03/1992;1200;8.2;;23.2;;;;;;
82294;11/03/1992;0000;;31.7;;9.1;3.1;;;;
82294;11/03/1992;1200;0.2;;23.2;;;;;;
82294;12/03/1992;0000;;30.3;;3.3;3.1;;;;
82294;12/03/1992;1200;20.3;;23;;;;;;
82294;13/03/1992;0000;;30.6;;5;1.9;;;;
82294;13/03/1992;1200;19.4;;22.6;;;;;;
82294;14/03/1992;0000;;31.1;;4.1;2.1;;;;
82294;14/03/1992;1200;8.2;;23.8;;;;;;
82294;15/03/1992;0000;;29.9;;0.7;2.8;;;;
82294;15/03/1992;1200;1.9;;23.2;;;;;;
82294;16/03/1992;0000;;31.5;;8.2;1.3;;;;
82294;16/03/1992;1200;8.3;;23.2;;;;;;
82294;17/03/1992;0000;;31.3;;4.4;2.8;;;;
82294;17/03/1992;1200;1.2;;23.4;;;;;;
82294;18/03/1992;0000;;31.3;;3.8;2.2;;;;
82294;18/03/1992;1200;2.9;;24.2;;;;;;
82294;19/03/1992;0000;;31.3;;4.9;2.6;;;;
82294;19/03/1992;1200;1.1;;24;;;;;;
82294;20/03/1992;0000;;31;;3.5;2.6;;;;
82294;20/03/1992;1200;0;;22.8;;;;;;
82294;21/03/1992;0000;;30.3;;7.5;1.9;;;;
82294;21/03/1992;1200;5.2;;22.2;;;;;;
82294;22/03/1992;0000;;30.5;;0.6;2.1;;;;
82294;22/03/1992;1200;2.7;;24.2;;;;;;
82294;23/03/1992;0000;;30.9;;6.3;2.3;;;;
82294;23/03/1992;1200;0;;23.4;;;;;;
82294;24/03/1992;0000;;30.5;;2.4;3;;;;
82294;24/03/1992;1200;0.7;;22.4;;;;;;
82294;25/03/1992;0000;;27.1;;0.7;1.6;;;;
82294;25/03/1992;1200;3.2;;22.8;;;;;;
82294;26/03/1992;0000;;30.3;;4.4;1.7;;;;
82294;26/03/1992;1200;2;;22.4;;;;;;
82294;27/03/1992;0000;;29.6;;3.3;3.2;;;;
82294;27/03/1992;1200;2;;23.2;;;;;;
82294;28/03/1992;0000;;28.6;;2.9;1.2;;;;
82294;28/03/1992;1200;12.9;;22.8;;;;;;
82294;29/03/1992;0000;;27.9;;0;1.1;;;;
82294;29/03/1992;1200;180.2;;22;;;;;;
82294;30/03/1992;0000;;29.3;;2.5;1;;;;
82294;30/03/1992;1200;3.1;;22.2;;;;;;
82294;31/03/1992;0000;;29.7;;;1.3;;;;
82294;31/03/1992;1200;2.1;;21.8;;;;;;
82294;01/04/1992;0000;;29.9;;6.8;1.5;;;;
82294;01/04/1992;1200;22.5;;23;;;;;;
82294;02/04/1992;0000;;30.3;;5;1.6;;;;
82294;02/04/1992;1200;0;;23;;;;;;
82294;03/04/1992;0000;;28.7;;3;1.5;;;;
82294;03/04/1992;1200;38.2;;23;;;;;;
82294;04/04/1992;0000;;29.5;;5.6;0.8;;;;
82294;04/04/1992;1200;32.6;;22.7;;;;;;
82294;05/04/1992;0000;;28.7;;1.2;1.4;;;;
82294;05/04/1992;1200;98.8;;23;;;;;;
82294;06/04/1992;0000;;27.8;;0.2;0.9;;;;
82294;06/04/1992;1200;49.4;;23.4;;;;;;
82294;07/04/1992;0000;;29.3;;1;0.7;;;;
82294;07/04/1992;1200;28.1;;23.4;;;;;;
82294;08/04/1992;0000;;31.2;;9.9;1;;;;
82294;08/04/1992;1200;3.3;;23.4;;;;;;
82294;09/04/1992;0000;;31.1;;9.9;3;;;;
82294;09/04/1992;1200;0;;22.6;;;;;;
82294;10/04/1992;0000;;31.1;;7.7;4.1;;;;
82294;10/04/1992;1200;0.1;;23;;;;;;
82294;11/04/1992;0000;;31.4;;;2.9;;;;
82294;11/04/1992;1200;3.8;;23.2;;;;;;
82294;12/04/1992;0000;;31.5;;;3.4;;;;
82294;12/04/1992;1200;2.1;;23.6;;;;;;
82294;13/04/1992;0000;;30.8;;;4.3;;;;
82294;13/04/1992;1200;0;;23.2;;;;;;
82294;14/04/1992;0000;;29.9;;;2.3;;;;
82294;14/04/1992;1200;2.4;;22.4;;;;;;
82294;15/04/1992;0000;;28.7;;;2.5;;;;
82294;15/04/1992;1200;12;;23.4;;;;;;
82294;16/04/1992;0000;;31.3;;;1;;;;
82294;16/04/1992;1200;20;;22.8;;;;;;
82294;17/04/1992;0000;;32.1;;;2.5;;;;
82294;17/04/1992;1200;0.3;;23.4;;;;;;
82294;18/04/1992;0000;;31.3;;;2.9;;;;
82294;18/04/1992;1200;0;;23.1;;;;;;
82294;19/04/1992;0000;;31.1;;;2.2;;;;
82294;19/04/1992;1200;1;;23.7;;;;;;
82294;20/04/1992;0000;;31.4;;;2.5;;;;
82294;20/04/1992;1200;9.7;;22.6;;;;;;
82294;21/04/1992;0000;;31.2;;10.2;2.8;;;;
82294;21/04/1992;1200;0.3;;23.2;;;;;;
82294;22/04/1992;0000;;30.9;;6.4;2.8;;;;
82294;22/04/1992;1200;2.1;;23.6;;;;;;
82294;23/04/1992;0000;;30.9;;6.9;2.7;;;;
82294;23/04/1992;1200;6.2;;23.6;;;;;;
82294;24/04/1992;0000;;31.1;;7.2;3;;;;
82294;24/04/1992;1200;1.1;;22;;;;;;
82294;25/04/1992;0000;;31.7;;9.7;3.4;;;;
82294;25/04/1992;1200;0;;23.2;;;;;;
82294;26/04/1992;0000;;32.3;;9.4;3.5;;;;
82294;26/04/1992;1200;0;;22.2;;;;;;
82294;27/04/1992;0000;;32.2;;8.2;3.3;;;;
82294;27/04/1992;1200;0;;23.2;;;;;;
82294;28/04/1992;0000;;32.1;;9.6;3.7;;;;
82294;28/04/1992;1200;0;;23.2;;;;;;
82294;29/04/1992;0000;;31.6;;9;3.7;;;;
82294;29/04/1992;1200;0;;23;;;;;;
82294;30/04/1992;0000;;31.3;;9.4;3.3;;;;
82294;30/04/1992;1200;0.2;;23.2;;;;;;
82294;01/05/1992;0000;;31.6;;8.2;4.4;;;;
82294;01/05/1992;1200;0;;24;;;;;;
82294;02/05/1992;0000;;32.5;;10.3;4.4;;;;
82294;02/05/1992;1200;0;;21.6;;;;;;
82294;03/05/1992;0000;;31.5;;7.7;3.9;;;;
82294;03/05/1992;1200;0;;23.2;;;;;;
82294;04/05/1992;0000;;30.3;;6.9;2.1;;;;
82294;04/05/1992;1200;2.9;;23;;;;;;
82294;05/05/1992;0000;;30.7;;7.8;2.1;;;;
82294;05/05/1992;1200;0;;21.8;;;;;;
82294;06/05/1992;0000;;31.7;;8.6;1.2;;;;
82294;06/05/1992;1200;0;;22;;;;;;
82294;07/05/1992;0000;;31.5;;10.3;1;;;;
82294;07/05/1992;1200;0;;21.4;;;;;;
82294;08/05/1992;0000;;31.4;;9.2;4;;;;
82294;08/05/1992;1200;0;;21.4;;;;;;
82294;09/05/1992;0000;;32.9;;10.2;3;;;;
82294;09/05/1992;1200;0.4;;22;;;;;;
82294;10/05/1992;0000;;32.7;;10.1;3.9;;;;
82294;10/05/1992;1200;0;;23.2;;;;;;
82294;11/05/1992;0000;;31.7;;8.5;4;;;;
82294;11/05/1992;1200;0;;22.4;;;;;;
82294;12/05/1992;0000;;32.5;;9.6;3.7;;;;
82294;12/05/1992;1200;0;;21.7;;;;;;
82294;13/05/1992;0000;;31.5;;10.2;4.2;;;;
82294;13/05/1992;1200;0;;20.8;;;;;;
82294;14/05/1992;0000;;29.5;;3.8;4.3;;;;
82294;14/05/1992;1200;4.6;;23.8;;;;;;
82294;15/05/1992;0000;;30.9;;8.1;1.7;;;;
82294;15/05/1992;1200;8;;23.8;;;;;;
82294;16/05/1992;0000;;31.2;;9.2;2.1;;;;
82294;16/05/1992;1200;0;;22;;;;;;
82294;17/05/1992;0000;;31.6;;7.5;4.6;;;;
82294;17/05/1992;1200;0.3;;22.4;;;;;;
82294;18/05/1992;0000;;31.9;;10.1;3.9;;;;
82294;18/05/1992;1200;0;;22.7;;;;;;
82294;19/05/1992;0000;;31.1;;10;4.3;;;;
82294;19/05/1992;1200;0;;20.9;;;;;;
82294;20/05/1992;0000;;31.3;;9.3;4.6;;;;
82294;20/05/1992;1200;0;;20.8;;;;;;
82294;21/05/1992;0000;;31.3;;8.7;4.1;;;;
82294;21/05/1992;1200;0;;22.4;;;;;;
82294;22/05/1992;0000;;32.2;;10.1;4.2;;;;
82294;22/05/1992;1200;0;;21.4;;;;;;
82294;23/05/1992;0000;;32.1;;7.3;3.9;;;;
82294;23/05/1992;1200;2.3;;22.6;;;;;;
82294;24/05/1992;0000;;32.3;;7.6;4.1;;;;
82294;24/05/1992;1200;0;;23.6;;;;;;
82294;25/05/1992;0000;;32.8;;10.2;4.4;;;;
82294;25/05/1992;1200;0;;22.4;;;;;;
82294;26/05/1992;0000;;32.5;;10.3;5.1;;;;
82294;26/05/1992;1200;0;;21.6;;;;;;
82294;27/05/1992;0000;;32.5;;8.7;6.9;;;;
82294;27/05/1992;1200;0;;22.6;;;;;;
82294;28/05/1992;0000;;32.1;;10.1;2.2;;;;
82294;28/05/1992;1200;0;;22.6;;;;;;
82294;29/05/1992;0000;;32.9;;9.2;3.9;;;;
82294;29/05/1992;1200;0;;22.6;;;;;;
82294;30/05/1992;0000;;31.9;;9.7;4.9;;;;
82294;30/05/1992;1200;0;;23.5;;;;;;
82294;31/05/1992;0000;;30.9;;8.7;4.7;;;;
82294;31/05/1992;1200;0;;23.2;;;;;;
82294;01/06/1992;0000;;30.6;;5.9;4.6;;;;
82294;01/06/1992;1200;0;;22;;;;;;
82294;02/06/1992;0000;;31.9;;10;3.2;;;;
82294;02/06/1992;1200;3.7;;21.8;;;;;;
82294;03/06/1992;0000;;30.9;;6.4;3.7;;;;
82294;03/06/1992;1200;0.6;;23.1;;;;;;
82294;04/06/1992;0000;;31.7;;10.3;2.8;;;;
82294;04/06/1992;1200;4.3;;20.6;;;;;;
82294;05/06/1992;0000;;31.5;;9.1;3.5;;;;
82294;05/06/1992;1200;0;;22.5;;;;;;
82294;06/06/1992;0000;;32.1;;10.2;3.7;;;;
82294;06/06/1992;1200;1.1;;22.2;;;;;;
82294;07/06/1992;0000;;30.5;;6.2;5.5;;;;
82294;07/06/1992;1200;2.4;;23.2;;;;;;
82294;08/06/1992;0000;;30.6;;8.5;3.1;;;;
82294;08/06/1992;1200;1.3;;23.4;;;;;;
82294;09/06/1992;0000;;31.6;;7.8;3.2;;;;
82294;09/06/1992;1200;1.2;;22.4;;;;;;
82294;10/06/1992;0000;;29.7;;5.1;3.9;;;;
82294;10/06/1992;1200;1.6;;22.3;;;;;;
82294;11/06/1992;0000;;31.3;;10.2;2.1;;;;
82294;11/06/1992;1200;4.9;;21.4;;;;;;
82294;12/06/1992;0000;;32.3;;10.2;3.9;;;;
82294;12/06/1992;1200;0;;21.8;;;;;;
82294;13/06/1992;0000;;32.5;;9.9;5.1;;;;
82294;13/06/1992;1200;0;;21.8;;;;;;
82294;14/06/1992;0000;;32.7;;10.1;4.1;;;;
82294;14/06/1992;1200;0;;22.6;;;;;;
82294;15/06/1992;0000;;33.7;;10.3;6.5;;;;
82294;15/06/1992;1200;0;;21.6;;;;;;
82294;16/06/1992;0000;;33.5;;10.4;5.3;;;;
82294;16/06/1992;1200;0;;22.4;;;;;;
82294;17/06/1992;0000;;33.1;;9.1;7.1;;;;
82294;17/06/1992;1200;0;;22.6;;;;;;
82294;18/06/1992;0000;;33.3;;9.3;6.3;;;;
82294;18/06/1992;1200;0;;23.8;;;;;;
82294;19/06/1992;0000;;31.3;;10;5.8;;;;
82294;19/06/1992;1200;2.3;;23;;;;;;
82294;20/06/1992;0000;;30.7;;6.6;4.3;;;;
82294;20/06/1992;1200;0;;21.2;;;;;;
82294;21/06/1992;0000;;32.1;;10;5;;;;
82294;21/06/1992;1200;0.5;;21.2;;;;;;
82294;22/06/1992;0000;;32.3;;6.9;3.7;;;;
82294;22/06/1992;1200;0;;22.6;;;;;;
82294;23/06/1992;0000;;32.5;;9.9;6.1;;;;
82294;23/06/1992;1200;0;;21.8;;;;;;
82294;24/06/1992;0000;;32.1;;7.6;5.7;;;;
82294;24/06/1992;1200;2.2;;22.4;;;;;;
82294;25/06/1992;0000;;32.8;;6.3;4.1;;;;
82294;25/06/1992;1200;0.6;;21.7;;;;;;
